	sampleID_HISTORICAL	sampleID_FIELD	sampleID_LAB	dataset	lab_sample_type	country	biological_spikes	artificial_spikes	sample_metadata_file	lysate_rack_ID	lysate_well_ID	dna_plate_ID	dna_plate_well_ID	sequencing_batch	sequencing_batch_NGI	notes_sequencing	study_accession_ENA	sample_accession_ENA	experiment_accession_ENA	run_accession_ENA	RC	Mreads	>=Q30
P30904_2648	FL089_Neg_purification		FL089_Neg_purification	CO1_litter_2019_MG	extraction_neg	Madagascar	False	False						batch19	P30904	sequencing successfull	PRJEB61109	ERS19011709	ERX12317016	ERR12944675	0.09	82.74	
P30904_2783	FL091_Neg_PCR1		FL091_Neg_PCR1	CO1_litter_2019_MG	pcr_neg	Madagascar	False	False						batch19	P30904	sequencing successfull	PRJEB61109	ERS19011710	ERX12317017	ERR12944676	0.13	82.1	
P30904_2784	FL091_Neg_PCR2		FL091_Neg_PCR2	CO1_litter_2019_MG	pcr_neg	Madagascar	False	False						batch19	P30904	sequencing successfull	PRJEB61109	ERS19011711	ERX12317018	ERR12944677	0.12	82.75	
P30904_2760	FL090_Neg_PCR1		FL090_Neg_PCR1	CO1_litter_2019_MG	pcr_neg	Madagascar	False	False						batch19	P30904	sequencing successfull	PRJEB61109	ERS19011712	ERX12317019	ERR12944678	0.03	83.93	
P30904_2768	FL090_Neg_PCR2		FL090_Neg_PCR2	CO1_litter_2019_MG	pcr_neg	Madagascar	False	False						batch19	P30904	sequencing successfull	PRJEB61109	ERS19011713	ERX12317020	ERR12944679	0.04	83.87	
P30904_2664	FL089_Neg_PCR1		FL089_Neg_PCR1	CO1_litter_2019_MG	pcr_neg	Madagascar	False	False						batch19	P30904	sequencing successfull	PRJEB61109	ERS19011714	ERX12317021	ERR12944680	0.01	82.93	
P30904_2672	FL089_Neg_PCR2		FL089_Neg_PCR2	CO1_litter_2019_MG	pcr_neg	Madagascar	False	False						batch19	P30904	sequencing successfull	PRJEB61109	ERS19011715	ERX12317022	ERR12944681	0.06	82.07	
P30904_2782	FL091_Pos_purification		FL091_Pos_purification	CO1_litter_2019_MG	positive_control	Madagascar	False	False						batch19	P30904	sequencing successfull	PRJEB61109	ERS19011716	ERX12317023	ERR12944682	1.17	84.39	
P30904_2752	FL090_Pos_purification		FL090_Pos_purification	CO1_litter_2019_MG	positive_control	Madagascar	False	False						batch19	P30904	sequencing successfull	PRJEB61109	ERS19011717	ERX12317024	ERR12944683	0.66	83.79	
P30904_2656	FL089_Pos_purification		FL089_Pos_purification	CO1_litter_2019_MG	positive_control	Madagascar	False	False						batch19	P30904	sequencing successfull	PRJEB61109	ERS19011718	ERX12317025	ERR12944684	1.91	83.93	
P30904_2577	FL089_L107347	SVWK2H	L107347	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A1	3000491384.0	B4	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011719	ERX12317026	ERR12944685	0.07	82.88	
P30904_2649	FL089_L107356	SN2HAM	L107356	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A10	3000491384.0	A12	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011720	ERX12317027	ERR12944686	0.72	84.71	
P30904_2657	FL089_L107357	SRNZLW	L107357	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A11	3000491384.0	B1	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011721	ERX12317028	ERR12944687	0.95	81.28	
P30904_2665	FL089_L107358	SJBKAQ	L107358	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A12	3000491384.0	E1	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011722	ERX12317029	ERR12944688	0.27	82.29	
P30904_2585	FL089_L107348	SN5HGL	L107348	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A2	3000491384.0	G1	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011723	ERX12317030	ERR12944689	0.15	82.43	
P30904_2593	FL089_L107349	SLS8JL	L107349	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A3	3000491384.0	B5	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011724	ERX12317031	ERR12944690	0.51	83.66	
P30904_2601	FL089_L107350	S7LCNP	L107350	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A4	3000491384.0	D7	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011725	ERX12317032	ERR12944691	0.32	85.52	
P30904_2609	FL089_L107351	SVKZWW	L107351	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A5	3000491384.0	F5	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011726	ERX12317033	ERR12944692	0.18	85.89	
P30904_2617	FL089_L107352	S5MGWK	L107352	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A6	3000491384.0	E10	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011727	ERX12317034	ERR12944693	0.86	84.38	
P30904_2625	FL089_L107353	SZNGZX	L107353	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A7	3000491384.0	A9	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011728	ERX12317035	ERR12944694	0.49	85.7	
P30904_2633	FL089_L107354	SUBPBH	L107354	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A8	3000491384.0	F3	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011729	ERX12317036	ERR12944695	1.02	84.9	
P30904_2641	FL089_L107355	SLIND8	L107355	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	A9	3000491384.0	H4	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011730	ERX12317037	ERR12944696	0.94	85.63	
P30904_2578	FL089_L107359	SLCWXB	L107359	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	B1	3000491384.0	G2	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011731	ERX12317038	ERR12944697	0.23	82.99	
P30904_2650	FL089_L107368	SAVUKM	L107368	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	B10	3000491384.0	F12	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011732	ERX12317039	ERR12944698	0.46	83.92	
P30904_2658	FL089_L107369	SKVJD9	L107369	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	B11	3000491384.0	E11	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011733	ERX12317040	ERR12944699	0.25	82.72	
P30904_2666	FL089_L107370	SWKIHX	L107370	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	B12	3000491384.0	D2	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011734	ERX12317041	ERR12944700	0.42	81.6	
P30904_2586	FL089_L107360	SWZB1H	L107360	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	B2	3000491384.0	C4	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011735	ERX12317042	ERR12944701	0.19	82.48	
P30904_2594	FL089_L107361	SCAMZY	L107361	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	B3	3000491384.0	B6	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011736	ERX12317043	ERR12944702	0.55	83.96	
P30904_2602	FL089_L107362	SIJKLD	L107362	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	B4	3000491384.0	H5	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011737	ERX12317044	ERR12944703	0.71	86.0	
P30904_2610	FL089_L107363	SSKVQG	L107363	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	B5	3000491384.0	D4	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011738	ERX12317045	ERR12944704	0.22	84.96	
P30904_2618	FL089_L107364	S3ACI1	L107364	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	B6	3000491384.0	A5	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011739	ERX12317046	ERR12944705	0.42	84.0	
P30904_2626	FL089_L107365	SW88MC	L107365	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	B7	3000491384.0	F4	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011740	ERX12317047	ERR12944706	0.73	84.97	
P30904_2634	FL089_L107366	SJ4IQY	L107366	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	B8	3000491384.0	A7	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011741	ERX12317048	ERR12944707	1.41	85.81	
P30904_2579	FL089_L107371	SJHXWA	L107371	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C1	3000491384.0	E3	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011742	ERX12317049	ERR12944708	0.08	83.12	
P30904_2651	FL089_L107380	SSBNW8	L107380	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C10	3000491384.0	B7	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011743	ERX12317050	ERR12944709	0.54	82.61	
P30904_2659	FL089_L107381	SXMFTC	L107381	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C11	3000491384.0	C11	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011744	ERX12317051	ERR12944710	0.56	83.56	
P30904_2667	FL089_L107382	SBWUVJ	L107382	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C12	3000491384.0	D6	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011745	ERX12317052	ERR12944711	0.25	81.55	
P30904_2587	FL089_L107372	SZ4XDG	L107372	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C2	3000491384.0	G8	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011746	ERX12317053	ERR12944712	0.32	84.58	
P30904_2595	FL089_L107373	SZFPKY	L107373	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C3	3000491384.0	A4	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011747	ERX12317054	ERR12944713	0.4	84.08	
P30904_2603	FL089_L107374	SIYP6S	L107374	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C4	3000491384.0	A1	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011748	ERX12317055	ERR12944714	1.65	84.71	
P30904_2611	FL089_L107375	SHQKWI	L107375	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C5	3000491384.0	C10	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011749	ERX12317056	ERR12944715	0.24	84.7	
P30904_2619	FL089_L107376	SDJL8S	L107376	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C6	3000491384.0	G7	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011750	ERX12317057	ERR12944716	0.63	84.01	
P30904_2627	FL089_L107377	SGSKWZ	L107377	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C7	3000491384.0	D11	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011751	ERX12317058	ERR12944717	0.65	86.21	
P30904_2635	FL089_L107378	SNGL3V	L107378	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C8	3000491384.0	C9	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011752	ERX12317059	ERR12944718	0.9	85.56	
P30904_2643	FL089_L107379	SUPSXE	L107379	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	C9	3000491384.0	E8	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011753	ERX12317060	ERR12944719	0.62	85.49	
P30904_2580	FL089_L107383	SNSVZS	L107383	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D1	3000491384.0	H2	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011754	ERX12317061	ERR12944720	0.08	82.84	
P30904_2652	FL089_L107392	SNIA36	L107392	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D10	3000491384.0	D8	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011755	ERX12317062	ERR12944721	1.05	84.35	
P30904_2660	FL089_L107393	SI2D1L	L107393	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D11	3000491384.0	D9	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011756	ERX12317063	ERR12944722	0.97	82.74	
P30904_2668	FL089_L107394	SSMBNW	L107394	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D12	3000491384.0	A3	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011757	ERX12317064	ERR12944723	0.02	84.05	
P30904_2588	FL089_L107384	SV15SF	L107384	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D2	3000491384.0	G4	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011758	ERX12317065	ERR12944724	0.79	82.96	
P30904_2596	FL089_L107385	SGFPLE	L107385	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D3	3000491384.0	B10	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011759	ERX12317066	ERR12944725	0.55	84.97	
P30904_2604	FL089_L107386	S4XPK6	L107386	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D4	3000491384.0	A7	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011760	ERX12317067	ERR12944726	0.31	84.84	
P30904_2612	FL089_L107387	SNUPZ1	L107387	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D5	3000491384.0	E7	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011761	ERX12317068	ERR12944727	0.16	85.13	
P30904_2620	FL089_L107388	SPTYQG	L107388	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D6	3000491384.0	B11	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011762	ERX12317069	ERR12944728	0.33	81.91	
P30904_2628	FL089_L107389	SM3ZQG	L107389	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D7	3000491384.0	E10	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011763	ERX12317070	ERR12944729	0.31	84.27	
P30904_2636	FL089_L107390	SMITZD	L107390	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D8	3000491384.0	F2	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011764	ERX12317071	ERR12944730	0.71	86.06	
P30904_2644	FL089_L107391	S28PMN	L107391	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	D9	3000491384.0	F10	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011765	ERX12317072	ERR12944731	1.32	83.53	
P30904_2581	FL089_L107395	SC7BC9	L107395	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E1	3000491384.0	D12	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011766	ERX12317073	ERR12944732	0.21	83.84	
P30904_2653	FL089_L107404	SCPDDG	L107404	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E10	3000491384.0	C2	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011767	ERX12317074	ERR12944733	0.27	82.2	
P30904_2661	FL089_L107405	SHA7MS	L107405	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E11	3000491384.0	A8	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011768	ERX12317075	ERR12944734	0.4	83.29	
P30904_2669	FL089_L107406	SZKPGX	L107406	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E12	3000491384.0	D1	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011769	ERX12317076	ERR12944735	0.25	83.09	
P30904_2589	FL089_L107396	S8CSZJ	L107396	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E2	3000491384.0	E2	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011770	ERX12317077	ERR12944736	0.34	83.68	
P30904_2597	FL089_L107397	SLJAJN	L107397	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E3	3000491384.0	E6	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011771	ERX12317078	ERR12944737	0.4	84.76	
P30904_2605	FL089_L107398	SGEBUA	L107398	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E4	3000491384.0	E3	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011772	ERX12317079	ERR12944738	0.42	84.77	
P30904_2613	FL089_L107399	SE4SDM	L107399	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E5	3000491384.0	E8	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011773	ERX12317080	ERR12944739	0.21	85.53	
P30904_2621	FL089_L107400	S4J1B7	L107400	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E6	3000491384.0	E9	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011774	ERX12317081	ERR12944740	0.35	82.43	
P30904_2629	FL089_L107401	SUAY6K	L107401	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E7	3000491384.0	B9	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011775	ERX12317082	ERR12944741	0.6	84.62	
P30904_2637	FL089_L107402	SYCQKH	L107402	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E8	3000491384.0	D10	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011776	ERX12317083	ERR12944742	0.47	85.25	
P30904_2645	FL089_L107403	SYYIFA	L107403	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	E9	3000491384.0	E9	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011777	ERX12317084	ERR12944743	0.2	84.06	
P30904_2582	FL089_L107407	SQICSK	L107407	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	F1	3000491384.0	D10	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011778	ERX12317085	ERR12944744	0.66	83.63	
P30904_2654	FL089_L107416	SULVBI	L107416	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	F10	3000491384.0	B7	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011779	ERX12317086	ERR12944745	0.35	81.56	
P30904_2662	FL089_L107417	S5NRPT	L107417	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	F11	3000491384.0	G9	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011780	ERX12317087	ERR12944746	0.07	81.72	
P30904_2670	FL089_L107418	SYQEJY	L107418	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	F12	3000491384.0	G5	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011781	ERX12317088	ERR12944747	0.17	83.89	
P30904_2598	FL089_L107409	SEGTRW	L107409	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	F3	3000491384.0	G10	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011782	ERX12317089	ERR12944748	0.08	80.34	
P30904_2606	FL089_L107410	SY9V94	L107410	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	F4	3000491384.0	A11	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011783	ERX12317090	ERR12944749	0.5	84.27	
P30904_2614	FL089_L107411	SBWH2H	L107411	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	F5	3000491384.0	B9	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011784	ERX12317091	ERR12944750	0.7	84.62	
P30904_2622	FL089_L107412	SBNRI4	L107412	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	F6	3000491384.0	F6	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011785	ERX12317092	ERR12944751	0.24	84.07	
P30904_2630	FL089_L107413	SIJIFI	L107413	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	F7	3000491384.0	D2	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011786	ERX12317093	ERR12944752	0.58	84.38	
P30904_2638	FL089_L107414	SKLCXS	L107414	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	F8	3000491384.0	B4	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011787	ERX12317094	ERR12944753	0.8	86.8	
P30904_2646	FL089_L107415	SLGVD4	L107415	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	F9	3000491384.0	D3	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011788	ERX12317095	ERR12944754	0.19	83.36	
P30904_2583	FL089_L107419	SBFECR	L107419	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	G1	3000491384.0	C1	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011789	ERX12317096	ERR12944755	0.11	82.53	
P30904_2655	FL089_L107428	STRCUS	L107428	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	G10	3000491384.0	F4	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011790	ERX12317097	ERR12944756	0.04	83.14	
P30904_2663	FL089_L107429	SVB3W6	L107429	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	G11	3000491384.0	C3	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011791	ERX12317098	ERR12944757	3.59	81.17	
P30904_2671	FL089_L107430	SHYEAT	L107430	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	G12	3000491384.0	A10	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011792	ERX12317099	ERR12944758	0.08	83.85	
P30904_2591	FL089_L107420	SKL5QN	L107420	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	G2	3000491384.0	F5	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011793	ERX12317100	ERR12944759	0.38	82.72	
P30904_2599	FL089_L107421	S9THTM	L107421	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	G3	3000491384.0	G12	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011794	ERX12317101	ERR12944760	0.0	85.13	
P30904_2607	FL089_L107422	S7NAD1	L107422	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	G4	3000491384.0	C9	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011795	ERX12317102	ERR12944761	0.0	81.7	
P30904_2615	FL089_L107423	SKBBSA	L107423	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	G5	3000491384.0	H2	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011796	ERX12317103	ERR12944762	0.51	85.73	
P30904_2623	FL089_L107424	SIZSDD	L107424	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	G6	3000491384.0	E5	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011797	ERX12317104	ERR12944763	0.42	83.57	
P30904_2631	FL089_L107425	SQBNZP	L107425	CO1_litter_2019_MG	sample	Madagascar	True	False	samples_metadata_litter_MG.tsv	FL089	G7	3000491384.0	E4	batch19	P30904	sequencing successfull	PRJEB61109	ERS19011798	ERX12317105	ERR12944764	0.74	84.6	
